ASS_NR;IFOPT
4204;de:05378:31180
4205;de:05374:42237
4206;de:05120:12193
4207;de:05374:49350
4208;de:05378:31181
4209;de:05374:48431
4210;de:05374:48451
4211;de:05374:48452
4212;de:05374:48453
4213;de:05374:48454
4214;de:05374:48455
4215;de:05374:48439
4216;de:05374:48443
4217;de:05374:48466
4218;de:05374:48465
4219;de:05382:58581
4220;de:05374:48463
4221;de:05374:48462
4222;de:05374:48171
4223;de:05374:49741
4224;de:05374:49742
4225;de:05374:49431
4226;de:05374:49432
4227;de:05374:49433
4228;de:05374:49434
4229;de:05374:49340
4230;de:05374:49441
4231;de:05374:49531
4232;de:05374:49532
4233;de:05374:49534
4234;de:05374:49541
4235;de:05374:49551
4236;de:05374:49552
4237;de:05374:49231
4238;de:05374:49232
4239;de:05374:49451
4240;de:05374:49233
4241;de:05962:49234
4242;de:05962:2666
4243;de:05962:2609
4244;de:05962:2605
4245;de:05962:2600
4247;de:05382:58582
4248;de:05382:58583
4249;de:05382:58584
4250;de:05382:58586
4251;de:05382:58587
4252;de:05374:48954
4253;de:05374:48952
4254;de:05374:48951
4255;de:05374:48950
4256;de:05382:58588
4257;de:05382:58589
4258;de:05382:58590
4259;de:05374:48752
4260;de:05382:58239
4261;de:05374:48751
4262;de:05382:58591
4263;de:05374:48743
4264;de:05374:48742
4265;de:05374:48741
4266;de:05374:48434
4267;de:05374:48433
4268;de:05374:48432
4269;de:05374:48640
4270;de:05374:48639
4271;de:05374:48731
4272;de:05374:48732
4273;de:05374:48733
4274;de:05374:48734
4275;de:05374:48735
4276;de:05374:47131
4277;de:05374:47132
4278;de:05374:47133
4279;de:05374:47134
4280;de:05374:47141
4281;de:05374:47142
4282;de:05374:47536
4283;de:05374:47537
4284;de:05374:47538
4285;de:05374:47539
4286;de:05374:47541
4287;de:05374:47542
4288;de:05374:47941
4289;de:05374:47942
4290;de:05374:47943
4291;de:05374:47944
4292;de:05374:47931
4293;de:05374:47934
4294;de:05374:47935
4295;de:05374:47936
4296;de:05374:47933
4297;de:05374:47945
4298;de:05374:47946
4299;de:05374:47951
4300;de:05374:47961
4301;de:05374:47962
4302;de:05374:47963
4303;de:05374:46635
4304;de:07138:020529
4305;de:05374:46633
4306;de:05374:46632
4307;de:05374:46631
4308;de:05374:46442
4309;de:05374:46451
4310;de:05374:47551
4311;de:05374:47552
4312;de:05374:47731
4313;de:05374:47732
4314;de:05374:47765
4315;de:05374:47734
4316;de:05374:47735
4317;de:05374:47736
4318;de:05374:47840
4319;de:05374:47953
4321;de:05374:47958
4322;de:05374:47957
4323;de:05374:47956
4324;de:05374:47955
4325;de:05374:47841
4326;de:05374:47831
4327;de:05366:78181
4328;de:05366:78185
4329;de:05382:58595
4330;de:05382:58596
4331;de:05382:58597
4332;de:05382:58598
4333;de:05382:58599
4334;de:05382:58649
4335;de:05382:58650
4336;de:05382:58656
4337;de:05382:58657
4338;de:05374:46834
4339;de:05374:46841
4340;de:05374:46833
4341;de:05374:46842
4342;de:05374:46434
4343;de:05374:46634
4344;de:05374:46641
4345;de:05374:46642
4346;de:05374:46831
4347;de:05374:46832
4348;de:05374:48153
4349;de:05374:48154
4350;de:05374:48152
4351;de:05374:48155
4352;de:05374:48156
4353;de:05374:48157
4354;de:05374:48158
4355;de:05374:48159
4356;de:05374:48160
4357;de:05382:58658
4358;de:05382:58659
4359;de:05382:58660
4360;de:05374:48163
4361;de:05366:75190
4362;de:05374:48164
4363;de:05374:48165
4364;de:05374:48166
4365;de:05374:48167
4366;de:05374:48168
4367;de:05382:58667
4368;de:05374:48471
4369;de:05374:48472
4370;de:05374:48545
4371;de:05374:48551
4372;de:05374:48552
4373;de:05374:45761
4374;de:05374:45762
4375;de:05374:45764
4376;de:05382:58680
4378;de:05374:45771
4379;de:05374:45772
4380;de:05374:45773
4381;de:05374:45774
4382;de:05374:47631
4383;de:05374:47632
4384;de:05374:47633
4385;de:05374:47763
4386;de:05374:47762
4387;de:05374:47761
4388;de:05374:47764
4389;de:05374:47766
4390;de:05374:45646
4391;de:05374:45645
4392;de:05374:45642
4393;de:05374:47143
4394;de:05374:47144
4395;de:05374:47146
4396;de:05374:47331
4397;de:05374:47332
4398;de:05374:47333
4399;de:05374:47334
4400;de:05374:47335
4401;de:05374:47336
4402;de:05966:60748
4403;de:05966:34403
4404;de:05966:34404
4405;de:05966:34405
4406;de:05966:34406
4407;de:05966:34407
4408;de:05966:34408
4409;de:05966:34409
4410;de:05966:34410
4411;de:05966:34411
4412;de:05966:34412
4413;de:05966:34413
4414;de:05966:38626
4415;de:05966:33661
4416;de:05374:49734
4417;de:05374:48539
4418;de:05374:48538
4419;de:05374:48537
4420;de:05374:45837
4421;de:05374:45839
4422;de:05374:45840
4423;de:05374:45541
4424;de:05374:45542
4425;de:05374:45631
4426;de:05374:45632
4427;de:05374:45633
4428;de:05374:45634
4429;de:05374:47832
4430;de:05374:47833
4431;de:05382:58756
4432;de:05374:47842
4433;de:05374:47843
4434;de:05374:47844
4435;de:05374:46432
4436;de:05374:46431
4437;de:05374:46162
4438;de:05374:46161
4442;de:05120:12016
4443;de:05374:45534
4444;de:05374:45535
4445;de:05374:45536
4446;de:05374:45430
4447;de:05374:45432
4448;de:05374:45433
4449;de:05374:45131
4450;de:05374:45132
4451;de:05374:45133
4452;de:05374:45134
4453;de:05374:45135
4454;de:05374:45141
4455;de:05374:45142
4456;de:05374:45341
4457;de:05374:45342
4458;de:05374:45343
4459;de:05374:45344
4460;de:05374:45345
4461;de:05374:45346
4462;de:05374:46144
4463;de:05374:46143
4464;de:05374:46142
4465;de:05374:46141
4466;de:05374:48132
4467;de:05374:48133
4468;de:05374:48831
4469;de:05374:48832
4470;de:05374:48833
4471;de:05374:48841
4472;de:05374:48838
4473;de:05374:48835
4474;de:05374:48836
4475;de:05382:58778
4476;de:05374:48753
4477;de:05374:48754
4478;de:05382:58779
4479;de:05382:58780
4480;de:05374:48738
4481;de:05374:48737
4482;de:05374:47531
4483;de:05374:47532
4484;de:05374:47533
4485;de:05374:47534
4486;de:05374:47535
4487;de:05374:47741
4488;de:05374:47742
4489;de:05374:47743
4490;de:05374:47744
4491;de:05374:45644
4492;de:05374:45643
4493;de:05374:48456
4494;de:05374:47151
4495;de:05374:47152
4496;de:05374:47153
4497;de:05374:47154
4498;de:05374:47155
4499;de:05374:47231
4500;de:05374:47232
4501;de:05374:47233
4502;de:05374:47234
4503;de:05374:47235
4504;de:05374:47236
4505;de:05374:47237
4506;de:05374:47238
4507;de:05374:47161
4508;de:05374:47162
4509;de:05374:47163
4510;de:05374:47164
4511;de:05374:47165
4512;de:05374:47166
4513;de:05374:47167
4514;de:05374:48441
4515;de:05374:48367
4516;de:05374:48368
4517;de:05374:48369
4518;de:05374:44531
4519;de:05374:44532
4520;de:05374:44533
4521;de:05374:44534
4522;de:05374:44535
4523;de:05374:44536
4524;de:05374:44537
4525;de:05374:44538
4527;de:05374:44651
4528;de:05374:44661
4529;de:05374:44341
4530;de:05374:45851
4531;de:05382:58793
4532;de:05374:48169
4533;de:05374:48934
4534;de:05374:48935
4535;de:05374:48936
4536;de:05374:48937
4537;de:05374:48933
4538;de:05374:48932
4539;de:05374:48931
4540;de:05374:48941
4541;de:05374:48942
4542;de:05374:48943
4543;de:05374:48944
4544;de:05374:48945
4545;de:05374:48955
4546;de:05374:47341
4547;de:05374:47342
4548;de:05374:47343
4549;de:05374:48961
4550;de:05374:48962
4551;de:05374:48963
4552;de:05374:47641
4553;de:05374:47140
4554;de:05374:47431
4555;de:05374:47432
4556;de:05374:47433
4557;de:05374:47434
4558;de:05374:47435
4560;de:05374:47437
4561;de:05374:47438
4562;de:05374:47439
4563;de:05382:58794
4564;de:05382:55734
4565;de:05382:55744
4566;de:05374:42362
4567;de:05366:75137
4568;de:05374:49533
4569;de:05374:49761
4570;de:05382:58640
4571;de:05382:58795
4574;de:05382:55165
4575;de:05374:45379
4576;de:05382:58887
4577;de:05382:58937
4578;de:05382:58945
4579;de:05382:58946
4581;de:05382:58955
4582;de:05382:58956
4583;de:05382:58957
4584;de:05382:58979
4585;de:05374:46181
4586;de:05374:46179
4587;de:05382:58980
4588;de:05382:57356
4589;de:05382:58989
4590;de:05374:45146
4591;de:05374:45351
4592;de:05374:45352
4593;de:05374:45353
4594;de:05382:58990
4595;de:05374:45355
4596;de:05374:45438
4597;de:05374:45437
4598;de:05374:45436
4599;de:05374:45440
4600;de:05374:45441
4601;de:05374:46537
4602;de:05374:46538
4603;de:05374:46539
4604;de:05374:46540
4606;de:05374:46543
4607;de:05374:46151
4608;de:05374:46541
4609;de:05374:45439
4610;de:05374:45435
4611;de:05374:45434
4612;de:05374:45136
4613;de:05374:45151
4614;de:05374:45233
4615;de:05374:45232
4616;de:05374:45231
4617;de:05374:45862
4618;de:05374:45861
4619;de:05374:45860
4620;de:05374:45859
4621;de:05374:45858
4622;de:05374:45857
4623;de:05374:45856
4624;de:05374:45251
4625;de:05374:45250
4626;de:05374:45249
4627;de:05374:45248
4628;de:05374:45246
4629;de:05374:45245
4630;de:05374:45236
4631;de:05374:45235
4632;de:05374:45881
4633;de:05374:45247
4634;de:05382:58941
4635;de:05382:59435
4636;de:05374:45552
4637;de:05374:45553
4638;de:05374:45741
4639;de:05374:45742
4640;de:05374:45743
4641;de:05374:45744
4642;de:05374:45746
4643;de:05374:45747
4644;de:05382:59448
4645;de:05374:45750
4646;de:05374:45749
4647;de:05374:48555
4648;de:05374:48554
4649;de:05374:45361
4650;de:05374:45368
4651;de:05374:45367
4652;de:05374:45366
4653;de:05374:45244
4654;de:05374:45241
4655;de:05382:59651
4656;de:05382:59449
4657;de:05382:59663
4658;de:05382:59664
4659;de:05382:58954
4660;de:05382:58953
4661;de:05382:58952
4663;de:05382:58931
4664;de:05382:58653
4665;de:05378:31457
4666;de:05382:58651
4667;de:05382:58933
4668;de:05382:59653
4669;de:05382:59654
4670;de:05382:59667
4671;de:05122:13776
4674;de:05382:59458
4675;de:05382:59473
4676;de:05382:58942
4677;de:05382:58934
4678;de:05382:58935
4679;de:05382:58936
4680;de:05382:58641
4681;de:05382:59647
4682;de:05122:13962
4683;de:05122:13674
4684;de:05122:13766
4685;de:05120:12026
4686;de:05122:13709
4687;de:05382:59764
4688;de:05382:59701
4689;de:05374:46651
4690;de:05374:46652
4691;de:05374:46653
4692;de:05374:46853
4693;de:05374:46942
4694;de:05374:46940
4695;de:05374:46932
4696;de:05374:46931
4697;de:05374:46845
4698;de:05374:46852
4699;de:05374:46851
4700;de:05374:46844
4701;de:05374:46843
4702;de:05374:46941
4703;de:05374:46731
4704;de:05374:46732
4705;de:05374:46733
4706;de:05374:46735
4707;de:05374:46734
4708;de:05374:46636
4709;de:05374:46637
4710;de:05374:46638
4711;de:05120:12020
4712;de:05374:46639
4713;de:05382:59475
4714;de:05382:59537
4715;de:05382:59538
4716;de:05382:59571
4717;de:05382:59572
4718;de:05382:59573
4719;de:05382:59901
4720;de:05382:59933
4721;de:05382:59936
4722;de:05382:59937
4723;de:05382:59902
4724;de:05382:59942
4725;de:05382:59943
4726;de:05382:59944
4727;de:05382:59945
4728;de:05382:59801
4729;de:05122:13038
4730;de:05374:46336
4731;de:05122:13758
4732;de:05120:12070
4733;de:05374:46333
4734;de:05374:46332
4735;de:05374:46331
4736;de:05374:46172
4737;de:05374:46171
4738;de:05382:59948
4739;de:05382:59949
4740;de:05374:46347
4741;de:05374:46346
4742;de:05374:46344
4743;de:05374:46343
4744;de:05374:46342
4745;de:05374:46341
4746;de:05374:46183
4747;de:05382:59951
4748;de:05382:59953
4749;de:05382:59954
4750;de:05382:59574
4751;de:05382:59956
4752;de:05382:59957
4753;de:05382:59731
4754;de:05382:59732
4755;de:05382:59575
4756;de:05382:59734
4757;de:05382:59735
4758;de:05382:59958
4759;de:05382:59959
4760;de:05374:46452
4761;de:05374:46453
4762;de:05374:46361
4763;de:05374:46951
4764;de:05374:46952
4765;de:05374:46362
4766;de:05382:59975
4767;de:05382:59974
4768;de:05382:59576
4769;de:05382:59963
4770;de:05382:59962
4771;de:05382:59961
4772;de:05382:59973
4773;de:05382:59972
4774;de:05382:59971
4775;de:05382:59970
4776;de:05382:59969
4777;de:05382:59968
4778;de:05382:59967
4779;de:05382:59966
4780;de:05382:59965
4781;de:05374:46956
4782;de:05374:46955
4783;de:05374:46954
4784;de:05122:13749
4785;de:05382:59577
4786;de:05158:19643
4787;de:05120:12027
4789;de:05120:12029
4790;de:05374:46152
4791;de:05374:46153
4792;de:05374:46154
4793;de:05382:59578
4794;de:05162:20075
4795;de:05122:13635
4796;de:05162:20074
4797;de:05122:13729
4798;de:05122:13770
4799;de:05382:59579
4800;de:05374:45340
4801;de:05374:45339
4802;de:05374:45338
4804;de:05374:45337
4805;de:05374:45336
4806;de:05374:45335
4807;de:05374:45334
4809;de:05374:45362
4810;de:05374:45363
4811;de:05374:45381
4812;de:05382:59635
4813;de:05374:45365
4814;de:05374:45364
4815;de:05122:13847
4816;de:05382:59636
4817;de:05382:59637
4818;de:05382:59648
4819;de:05382:59652
4820;de:05382:59681
4821;de:05374:47852
4822;de:05374:47851
4823;de:05122:13021
4824;de:05122:13862
4825;de:05382:59931
4826;de:05382:59682
4827;de:05374:46840
4828;de:05382:58642
4829;de:05382:58643
4830;de:05382:58644
4831;de:05382:58645
4832;de:05382:58646
4833;de:05382:58661
4834;de:05382:58671
4835;de:05382:58662
4836;de:05382:58663
4837;de:05382:59683
4838;de:05382:58654
4839;de:05120:12030
4840;de:05382:59685
4841;de:05382:59686
4842;de:05382:57331
4843;de:05382:57332
4844;de:05382:57333
4845;de:05382:57335
4846;de:05382:57336
4847;de:05382:59183
4848;de:05382:59182
4849;de:05362:87166
4850;de:05382:59136
4851;de:05382:59139
4854;de:05382:59758
4855;de:05382:59760
4856;de:05382:59841
4857;de:05382:59846
4858;de:05382:58672
4859;de:05382:59844
4860;de:05382:59689
4861;de:05382:59802
4862;de:05382:59852
4863;de:05382:59845
4864;de:05382:59854
4865;de:05382:59853
4866;de:05382:59856
4867;de:05382:59857
4869;de:05382:59859
4870;de:05378:37842
4871;de:05382:59184
4872;de:05382:57351
4873;de:05382:57352
4874;de:05382:57353
4875;de:05382:57354
4877;de:05382:57651
4878;de:05382:59739
4879;de:05382:56940
4880;de:05382:59143
4881;de:05382:59144
4882;de:05382:59145
4883;de:05382:59146
4884;de:05382:59148
4885;de:05382:59149
4886;de:05382:59154
4887;de:05382:59137
4888;de:05382:59759
4889;de:05382:59757
4890;de:05122:13844
4891;de:05162:20513
4892;de:05382:59748
4893;de:05382:59756
4894;de:05382:59755
4895;de:05382:59753
4896;de:05382:59773
4897;de:05382:59774
4898;de:05122:13681
4899;de:05382:59792
4900;de:05122:13762
4901;de:05382:59775
4903;de:05382:59741
4908;de:05382:59256
4909;de:05382:59261
4910;de:05382:59262
4911;de:05382:59263
4912;de:07138:020564
4913;de:05382:59161
4914;de:05382:59162
4915;de:05382:59163
4916;de:05382:59164
4917;de:05382:59231
4918;de:05382:59233
4919;de:05382:59234
4920;de:05382:59235
4921;de:05382:59236
4922;de:05382:59237
4923;de:05382:59255
4924;de:05382:59254
4925;de:05382:59253
4926;de:05366:72236
4927;de:05382:59251
4929;de:05120:12370
4930;de:05120:12247
4931;de:05382:56160
4933;de:05382:56161
4934;de:05382:56162
4935;de:05382:56163
4936;de:05382:56164
4937;de:05382:56165
4938;de:05382:56341
4939;de:05382:56342
4940;de:05382:56343
4941;de:05382:56344
4942;de:05382:56345
4943;de:05382:56351
4944;de:05382:56352
4945;de:05382:56354
4946;de:05366:72237
4947;de:05366:72238
4948;de:07138:020520
4949;de:07138:020542
4950;de:07138:020536
4951;de:05366:72345
4952;de:05366:72346
4953;de:05382:56355
4954;de:05382:56356
4955;de:05382:56357
4956;de:05366:72460
4958;de:07138:020540
4960;de:05366:72462
4961;de:05382:56139
4962;de:05382:56176
4966;de:05382:56137
4968;de:05366:72652
4969;de:05382:55149
4970;de:05382:58148
4971;de:05382:58147
4972;de:05382:58146
4973;de:05382:58143
4974;de:05382:58142
4975;de:05382:58141
4976;de:05382:58134
4977;de:05382:58133
4978;de:05382:58131
4979;de:05378:38147
4980;de:05378:38148
4982;de:05382:54941
4983;de:05382:58145
4984;de:05382:58532
4986;de:05382:58432
4987;de:05382:58431
4988;de:05382:58233
4989;de:05382:58232
4990;de:05382:58231
4991;de:05382:58151
4992;de:05378:37137
4993;de:05378:37136
4994;de:05382:58354
4995;de:05382:58353
4996;de:05382:58352
4997;de:05382:58351
4998;de:05382:58347
4999;de:05382:58346
5000;de:05382:58345
5001;de:05382:58343
5002;de:05382:58342
5003;de:05382:58341
5004;de:05382:58139
5005;de:05382:58140
5006;de:05382:58135
5007;de:05382:58331
5008;de:05382:58332
5009;de:05382:58333
5010;de:05382:58334
5011;de:05382:58335
5012;de:05382:58336
5013;de:05382:58337
5014;de:05382:58241
5015;de:05382:58242
5016;de:05382:58243
5017;de:05382:58245
5018;de:05382:58244
5019;de:05382:58441
5020;de:05382:58442
5021;de:05382:58234
5022;de:05382:58235
5023;de:05382:58236
5024;de:05382:58237
5025;de:05382:58238
5026;de:05382:58444
5027;de:05382:58445
5028;de:05382:58447
5029;de:05382:58448
5030;de:05382:58446
5032;de:05382:58449
5033;de:05366:73137
5034;de:05382:58450
5035;de:05382:58452
5036;de:05382:58752
5037;de:05382:58753
5038;de:05382:58754
5039;de:05382:58755
5040;de:05382:58636
5041;de:05382:58637
5042;de:05382:58638
5043;de:05382:58639
5044;de:05382:58462
5045;de:05382:58463
5046;de:05382:58464
5047;de:05382:58648
5048;de:05382:58647
5049;de:05382:58541
5050;de:05382:58542
5051;de:05382:58543
5052;de:05382:58544
5053;de:05382:58665
5054;de:05366:73138
5055;de:05382:57280
5056;de:05382:57281
5057;de:05382:57282
5058;de:05382:57284
5059;de:05382:57285
5060;de:05382:57286
5061;de:05382:57287
5062;de:05382:58551
5063;de:05382:58552
5064;de:05382:58553
5065;de:05382:58531
5066;de:05378:37135
5067;de:05382:58733
5068;de:05382:55160
5069;de:05382:58530
5070;de:05366:73139
5071;de:07138:020569
5072;de:05316:23138
5073;de:05316:23137
5074;de:05316:23149
5075;de:05378:35330
5076;de:05362:89234
5077;de:05362:87146
5078;de:05162:20522
5079;de:05362:81443
5080;de:05374:45431
5081;de:05374:45449
5082;de:05374:45448
5083;de:05374:46743
5084;de:05374:46744
5085;de:05366:73199
5086;de:05382:59138
5087;de:05382:59152
5089;de:05382:51544
5091;de:05120:12176
5092;de:05378:34833
5093;de:05382:56334
5094;de:05374:49636
5095;de:05374:46742
5096;de:05374:46745
5097;de:05366:73235
5098;de:05366:73436
5100;de:05366:73536
5101;de:05374:42831
5102;de:05366:73537
5103;de:05378:34536
5104;de:05374:42245
5105;de:05366:73539
5106;de:05366:73540
5107;de:05366:73642
5108;de:05378:31463
5109;de:05316:22135
5111;de:05366:73740
5112;de:05362:86154
5113;de:05366:73760
5114;de:05366:73842
5115;de:05366:74158
5116;de:05366:74159
5117;de:05366:74434
5118;de:05366:74683
5119;de:05366:74734
5120;de:05366:75146
5121;de:05366:75147
5122;de:05366:75148
5123;de:05366:75156
5124;de:05366:75246
5125;de:05366:75247
5126;de:05366:75563
5127;de:05366:75564
5128;de:05382:56650
5129;de:05366:77143
5130;de:05366:77144
5132;de:05366:77146
5133;de:05366:75144
5134;de:05366:77337
5135;de:05366:77235
5136;de:05366:77436
5137;de:05382:58670
5138;de:05366:77438
5139;de:05366:77439
5140;de:05366:77536
5141;de:05366:77537
5142;de:05366:77538
5143;de:05366:77638
5144;de:05382:58797
5145;de:05362:87269
5146;de:05378:32160
5147;de:05366:77934
5148;de:05366:77735
5149;de:05314:62560
5150;de:05366:78138
5151;de:05366:78139
5152;de:05366:78142
5153;de:05382:57498
5154;de:05366:78144
5155;de:05366:78145
5156;de:05366:78154
5157;de:05366:78247
5158;de:05366:78248
5159;de:05366:78249
5160;de:05366:78256
5161;de:07233:30581
5162;de:05366:78258
5163;de:05362:82163
5164;de:05362:82164
5165;de:05366:78265
5166;de:05366:78266
5167;de:05366:78267
5168;de:05366:78268
5169;de:05366:78269
5170;de:05382:56649
5171;de:05366:78351
5172;de:05366:78352
5173;de:05366:78353
5174;de:05366:78439
5175;de:05366:78440
5176;de:05366:78449
5177;de:05158:19512
5178;de:05382:58669
5179;de:05366:78537
5180;de:05366:78538
5181;de:05382:58240
5183;de:05366:78550
5185;de:05366:78584
5187;de:05366:78888
5188;de:05366:78983
5189;de:05362:81191
5190;de:05362:81192
5191;de:05362:81193
5192;de:05362:82450
5193;de:05374:47157
5195;de:05362:85452
5197;de:05362:83977
5198;de:05362:84154
5199;de:05362:84338
5200;de:05382:53382
5201;de:05362:84564
5203;de:05362:85167
5204;de:05362:85168
5205;de:05362:85188
5206;de:05362:85464
5207;de:05362:87185
5208;de:05378:31201
5209;de:05362:88192
5210;de:05378:31253
5211;de:05378:31254
5212;de:05378:31255
5213;de:05378:31256
5214;de:05378:31257
5215;de:05378:31258
5216;de:05378:31259
5217;de:05315:19552
5218;de:05315:19551
5219;de:05316:22101
5220;de:05316:22150
5221;de:05316:22153
5222;de:05316:22155
5223;de:05316:22156
5224;de:05316:22157
5225;de:05316:22251
5226;de:05316:22253
5227;de:05316:22254
5228;de:05316:21101
5229;de:05316:21152
5230;de:05316:21153
5231;de:05316:21154
5232;de:05316:21191
5233;de:05315:19577
5234;de:05315:19576
5235;de:05315:19681
5236;de:05362:82464
5237;de:05120:12094
5239;de:05362:89337
5240;de:05362:83163
5241;de:05362:85169
5242;de:05362:89978
5250;de:05362:87351
5251;de:07138:020527
5252;de:05362:87303
5253;de:05362:87355
5254;de:05362:87356
5255;de:05362:87352
5258;de:05378:33170
5259;de:05378:33156
5260;de:05158:19496
5261;de:05158:19501
5262;de:05158:19497
5263;de:05158:19498
5265;de:05316:21253
5266;de:05162:20307
5267;de:05378:34169
5270;de:05362:82451
5272;de:05362:82652
5273;de:05362:82751
5274;de:05362:82852
5275;de:05362:82853
5277;de:07138:020072
5278;de:05362:86238
5279;de:05122:13794
5280;de:05122:13707
5281;de:05120:12031
5282;de:05158:19504
5283;de:05122:13905
5284;de:05122:13639
5285;de:05120:12034
5286;de:05120:12035
5287;de:05158:19671
5288;de:05122:13009
5289;de:05122:13813
5290;de:05162:20156
5291;de:05120:12036
5292;de:05162:20025
5293;de:05162:20026
5294;de:05122:13689
5295;de:05122:13715
5296;de:05120:12038
5297;de:05122:13872
5298;de:05122:13992
5299;de:05120:12037
5300;de:05158:19638
5301;de:05362:88101
5302;de:05362:88354
5303;de:05362:88155
5304;de:05362:88152
5305;de:05362:88351
5306;de:05362:88352
5307;de:05122:13777
5308;de:05120:12039
5309;de:05122:13704
5310;de:05162:20141
5311;de:05120:12040
5312;de:05120:12041
5313;de:05122:13010
5314;de:05122:13757
5315;de:05158:19674
5316;de:05120:12196
5317;de:05120:12042
5318;de:05120:12043
5319;de:05122:13768
5320;de:05122:13638
5321;de:05120:12045
5322;de:05120:12600
5323;de:05162:20512
5324;de:05162:20253
5325;de:05122:13993
5326;de:05122:13746
5327;de:05162:20012
5328;de:05162:20442
5329;de:05366:72061
5330;de:05366:72463
5331;de:05120:12152
5332;de:05382:53152
5333;de:05382:53253
5334;de:05382:53254
5335;de:05382:53261
5336;de:05382:53262
5337;de:05382:53263
5338;de:05382:53264
5340;de:05382:53351
5341;de:05382:53371
5342;de:05382:53372
5343;de:05382:53373
5344;de:05382:53451
5345;de:05382:53452
5346;de:05382:53453
5347;de:05382:53454
5348;de:05382:53455
5349;de:05382:53561
5350;de:05382:53562
5351;de:05382:53501
5352;de:05362:84101
5353;de:05362:84153
5354;de:05362:84155
5355;de:05362:84157
5356;de:05362:84161
5357;de:05362:84171
5358;de:05362:84251
5359;de:05362:84252
5360;de:05362:84253
5361;de:05362:84656
5362;de:05362:84498
5364;de:05362:84271
5365;de:05362:84272
5366;de:05362:84355
5367;de:05362:84657
5368;de:05362:84353
5369;de:05362:84354
5371;de:05362:84356
5372;de:05362:84357
5373;de:05362:87751
5374;de:05362:84158
5375;de:05362:84361
5376;de:05362:84362
5377;de:05362:84363
5378;de:05362:84364
5379;de:05362:84365
5380;de:05362:84366
5381;de:05362:84367
5382;de:05362:84451
5383;de:05362:84452
5384;de:05362:84453
5385;de:05362:84454
5386;de:05362:84455
5387;de:05362:84456
5388;de:05362:84550
5389;de:05362:84501
5390;de:05362:84552
5391;de:05362:84160
5392;de:05362:84554
5393;de:05362:84555
5394;de:05362:84556
5395;de:05362:84651
5396;de:05362:84652
5397;de:05362:84653
5398;de:05362:84654
5399;de:05362:84655
5400;de:05378:33536
5401;de:05362:83151
5402;de:05362:83152
5403;de:05362:83153
5404;de:05362:83154
5405;de:05362:83155
5406;de:05362:83156
5407;de:05362:83157
5408;de:05362:83158
5410;de:05362:83161
5411;de:05122:13815
5414;de:05162:20146
5415;de:05362:83166
5416;de:05362:83167
5417;de:05362:83261
5419;de:05362:83263
5420;de:05362:83262
5422;de:05362:83266
5423;de:05362:83351
5424;de:05362:83352
5426;de:05362:83354
5427;de:05362:83361
5428;de:05362:83362
5430;de:05362:83451
5432;de:05362:83751
5433;de:05362:83753
5434;de:05362:83797
5435;de:05362:83851
5436;de:05362:83852
5437;de:05362:83853
5438;de:05362:83952
5439;de:05362:83953
5440;de:05362:83954
5441;de:05362:83955
5442;de:05362:83998
5443;de:05382:51642
5446;de:05362:83178
5447;de:05362:83901
5448;de:05362:83972
5449;de:05362:83973
5450;de:05382:51644
5452;de:05362:83978
5453;de:05362:84336
5454;de:05362:83267
5455;de:05362:83731
5458;de:05362:83634
5459;de:05162:20159
5460;de:05158:19697
5462;de:05362:83653
5463;de:05362:83561
5464;de:05362:83559
5466;de:05382:57123
5467;de:05362:83184
5469;de:05158:19502
5470;de:05122:13026
5471;de:05362:85199
5472;de:05362:85152
5473;de:05362:85157
5474;de:05362:85159
5475;de:05362:85161
5476;de:05362:85162
5477;de:05362:85163
5478;de:05362:85164
5479;de:05362:85456
5480;de:05162:20702
5481;de:05362:85254
5482;de:05362:85251
5483;de:05362:85253
5484;de:05362:85351
5485;de:05362:85352
5486;de:05362:85353
5487;de:05362:85354
5488;de:05122:13738
5489;de:05120:12033
5490;de:05122:13855
5491;de:05122:13702
5492;de:05120:12049
5493;de:05120:12048
5494;de:05362:85252
5495;de:05120:12092
5496;de:05362:85453
5497;de:05362:85454
5501;de:05366:73761
5502;de:05378:38471
5503;de:05378:38499
5504;de:05378:38498
5506;de:05382:53496
5508;de:05382:53497
5509;de:05382:54774
5510;de:05382:54796
5511;de:05382:55877
5512;de:05382:57189
5513;de:05382:57306
5514;de:07233:30660
5515;de:05378:38497
5516;de:05378:38496
5517;de:05378:38495
5518;de:05378:38494
5519;de:05378:38493
5522;de:05374:46366
5524;de:05374:46364
5526;de:05382:53498
5527;de:05378:34179
5529;de:05378:38492
5530;de:05378:38491
5532;de:05378:38490
5533;de:05378:38489
5534;de:05378:38488
5536;de:05314:62144
5538;de:05378:38487
5539;de:05378:38486
5541;de:05378:38485
5542;de:05378:38484
5543;de:05378:38483
5544;de:05378:38482
5545;de:05378:38481
5546;de:05378:38480
5548;de:05378:38479
5550;de:05378:38478
5551;de:05378:38477
5553;de:05378:38476
5554;de:05378:38475
5555;de:05378:38474
5556;de:05378:38473
5557;de:05378:38472
5560;de:05378:38470
5561;de:05378:34841
5562;de:05378:38450
5564;de:05378:34577
5567;de:05314:62681
5568;de:05314:62476
5569;de:05314:61781
5570;de:05314:62683
5571;de:05382:53269
5572;de:05314:63158
5573;de:05314:63159
5574;de:05362:81466
5575;de:05378:34468
5576;de:05366:79267
5577;de:05366:79266
5578;de:05378:31557
5579;de:05378:34557
