EVA_NR;IFOPT;NAME
8003036;de:05566:14317;Ibbenbüren
8003038;de:09774:2678;Ichenhausen
8003039;de:09173:4750;Icking
8003040;de:07134:35000;Idar-Oberstein
8003041;de:06439:11318;Idstein(Taunus)
8003042;de:07235:11155;Igel
8003044;de:09474:9600;Igensdorf
8003045;de:08128:12602;Igersheim
8003052;de:08315:6517;Ihringen
8003053;de:06633:203281;Fuldatal-Ihringshausen
8003057;de:09775:4301;Illertissen
8003058;de:09575:14450;Illesheim
8003059;de:10043:8003059;Illingen(Saar)
8003060;de:08236:2590;Illingen(Württ)
8003061;de:08327:1247;Immendingen Mitte
8003062;de:06633:203459;Immenhausen
8003063;de:09377:7614;Immenreuth
8003064;de:03241:9184;Immensen-Arpke
8003065;de:09780:750;Immenstadt
8003066;de:08327:1908;Immendingen Zimmern
8003070;de:07333:5409;Imsweiler
8003072;de:09174:6900;Markt Indersdorf
8003073;de:07132:90092;Ingelbach
8003075;de:07339:8192;Ingelheim
8003076;de:09161:9009;Ingolstadt Nord
8003078;de:01058:3797;Aukrug
8003079;de:09761:700;Inningen
8003080;de:07337:8305;Insheim
8003081;de:09675:4414;Iphofen
8003083;de:09575:14500;Ipsheim
8003086;de:09376:10593;Irrenlohe
8003088;de:02000:81951;Hamburg-Iserbrook
8003090;de:05962:6021;Iserlohnerheide
8003091;de:03241:6555;Isernhagen
8003092;de:09184:2040;Ismaning
8003094;de:08236:1790;Ispringen
8003096;de:05754:5727;Isselhorst-Avenwedde
8003098;de:08336:6632;Istein
8003100;de:09263:99001;Ittling
8003101;de:08125:668;Ittlingen
8003102;de:01061:46671;Itzehoe
8003103;de:08135:1417;Itzelberg
8003104;de:05366:73201;Bad Münstereifel-Iversheim
8003108;de:10041:8003108;Jägersfreude
8003111;de:08136:4609;Jagstzell
8003115;de:01051:46859;Jarrenwisch
8003122;de:09183:6060;Jettenbach
8003123;de:09774:2748;Jettingen
8003124;de:03455:47071;Jever
8003125;de:07334:35004;Jockgrim Bf
8003127;de:08215:1531;Jöhlingen
8003129;de:06435:11317;Jossa
8003130;de:05162:23812;Jüchen
8003131;de:06438:4642;Rodgau-Jügesheim
8003135;de:07233:30431;Jünkerath
8003136;de:09277:10620;Julbach
8003137;de:02000:11950;Hamburg Jungfernstieg
8003141;de:05162:20625;Kaarster Bahnhof
8003143;de:09671:1055;Kahl(Main)
8003144;de:06437:11448;Hesseneck Kailbach
8003146;de:09180:10104;Kainzenbad
8003148;de:07135:11071;Kaisersesch
8003150;de:07312:8020;Kaiserslautern Pfaffwerk
8003151;de:07312:8021;Kaiserslautern West
8003154;de:09572:6560;Kalchreuth
8003158;de:05366:77101;Kall
8003160;de:05362:83901;Hürth-Kalscheuren
8003165;de:03241:6300;Langenhagen-Kaltenweide
8003166;de:05962:748;Kalthof(Kr Iserlohn)
8003168;de:05978:11186;Kamen
8003169;de:05978:11188;Kamen-Methler
8003170;de:07141:11073;Kamp-Bornhofen
8003172;de:07334:32490;Kandel
8003173;de:07235:10413;Kanzem
8003174;de:05162:20013;Kapellen-Wevelinghoven
8003175;de:07337:5654;Kapellen-Drusweiler
8003179;de:07135:11159;Treis-Karden
8003181;de:08215:32592;Karlsdorf
8003182;de:06633:203050;Bad Karlshafen
8003183;de:08212:6005;Karlsruhe West
8003184;de:08212:801;Karlsruhe-Durlach
8003185;de:08212:3102;Karlsruhe-Hagsfeld
8003186;de:08212:32586;Karlsruhe-Knielingen
8003187;de:08212:32587;Karlsruhe-Mühlburg
8003189;de:09677:29018;Karlstadt(Main)
8003191;de:09275:4137;Karpfham
8003196;de:06611:200274;Kassel-Harleshausen
8003197;de:06611:200291;Kassel-Jungfernkopf
8003198;de:06611:209755;Kassel-Kirchditmold
8003199;de:06611:200225;Kassel-Oberzwehren
8003200;de:06611:200007;Kassel-Wilhelmshöhe
8003205;de:09171:10003;Kastl(Oberbay)
8003207;de:01054:48515;Katharinenheerd
8003208;de:01054:48530;Kating
8003209;de:03155:48531;Katlenburg
8003211;;Kattenes
8003212;de:05566:13198;Kattenvenne
8003213;de:06532:11010;Katzenfurt
8003214;de:09564:1810;Katzwang
8003215;de:07335:8023;Katzweiler
8003216;de:07141:11353;Kaub
8003218;de:08317:15011;Kehl
8003220;de:08435:32007;Kehlen
8003222;de:01054:48669;Keitum
8003227;de:09775:4441;Kellmünz
8003228;de:06433:2901;Kelsterbach
8003229;de:09377:7651;Kemnath-Neustadt
8003230;de:09763:688;Kempten(Allgäu)Ost
8003232;de:07312:8127;Kennelgarten
8003233;de:08316:6518;Kenzingen
8003235;de:06533:11111;Kerkerbach
8003238;de:09474:9100;Kersbach
8003241;de:07141:11355;Kestert
8003245;de:05113:9385;Kettwig Stausee
8003247;de:05154:36115;Kevelaer
8003248;de:08416:2503;Kiebingen
8003249;de:09187:43675;Kiefersfelden
8003251;de:01002:49232;Kiel Schulen am Langsee
8003252;de:05362:84501;Brühl-Kierberg
8003253;de:01002:49327;Kiel-Russee
8003255;de:06435:4542;Schöneck-Kilianstädten
8003256;de:09176:8840;Kinding(Altmühltal)
8003257;de:07335:8124;Kindsbach
8003262;de:06440:11132;Kirch Göns
8003263;de:09189:90005;Kirchanschöring
8003266;de:08119:7502;Kirchberg(Murr)
8003267;de:03241:5688;Kirchdorf(Deister)
8003268;de:09474:9640;Kirchehrenbach
8003270;de:09479:9643;Kirchenlamitz Ost
8003272;de:08416:2002;Kirchentellinsfurt
8003276;de:03461:49570;Kirchhammelwarden
8003278;de:08118:5723;Kirchheim(Neckar)
8003280;de:08116:4211;Kirchheim(Teck)
8003282;de:08116:4345;Kirchheim(Teck)-Ötlingen
8003283;de:08116:5777;Kirchheim(Teck)Süd
8003284;de:09679:5010;Kirchheim(Unterfr)
8003285;de:07332:1685;Kirchheim(Weinstr)
8003286;de:03257:189;Kirchhorsten
8003287;de:05966:10546;Kirchhundem
8003288;de:05758:1695;Kirchlengern
8003289;de:08216:32187;Kirschbaumwasen
8003290;de:09175:4040;Kirchseeon
8003292;de:03251:49817;Kirchweyhe
8003293;de:08315:6519;Kirchzarten
8003294;de:10045:8003294;Kirkel
8003295;de:07133:30574;Kirn
8003298;de:07133:30680;Kirnsulzbach
8003299;de:09771:1000;Kissing
8003302;de:09180:42871;Klais
8003303;de:01054:49993;Klanxbüll
8003309;de:03353:8003309;Klecken
8003310;de:05315:19801;Köln-Stammheim
8003311;de:06435:8560;Hanau Klein-Auheim
8003312;de:02000:80956;Hamburg Klein Flottbek
8003313;de:06433:11257;Klein Gerau
8003314;de:09671:99136;Kleinostheim
8003315;de:06432:8123;Groß-Umstadt Klein-Umstadt
8003316;de:07339:8009;Klein Winternheim-Ober Olm
8003317;de:09174:6930;Kleinberghofen
8003320;de:05315:18001;Köln Trimbornstr
8003321;de:05162:23712;Kleinenbroich
8003323;de:03461:50380;Kleinensiel
8003324;de:09676:1820;Kleinheubach
8003325;de:08336:6633;Kleinkems
8003326;de:09774:2720;Kleinkötz
8003329;de:09677:75208;Kleingemünden
8003330;de:05315:17551;Köln/Bonn Flughafen
8003331;de:08215:1619;Kleinsteinbach
8003332;de:08236:2390;Knittlingen-Kleinvillars
8003334;de:09676:1085;Kleinwallstadt
8003336;de:08326:6666;Brigachtal Klengen
8003337;de:09676:1180;Klingenberg(Main)
8003338;de:09272:4976;Klingenbrunn
8003339;de:08326:6745;Brigachtal Kirchdorf
8003340;de:07132:90408;Kloster Marienthal
8003341;de:07111:10138;Koblenz Stadtmitte
8003342;de:09772:7580;Klosterlechfeld
8003343;de:08237:9600;Klosterreichenbach
8003344;;Klotten
8003345;de:08435:14129;Friedrichshafen-Kluftern
8003348;de:03151:1019;Knesebeck
8003349;de:07337:8303;Knöringen-Essingen
8003350;de:07137:11085;Kobern-Gondorf
8003351;de:07111:12958;Koblenz-Ehrenbreitstein
8003352;de:07111:12960;Koblenz-Lützel
8003354;;Koblenz-Moselweiß
8003355;de:09173:4961;Kochel
8003356;de:09475:10530;Köditz
8003357;de:09375:263;Köfering
8003358;de:05315:18401;Köln Frankfurter Straße
8003360;de:05315:15201;Köln Geldernstr./Parkgürtel
8003361;de:05315:11530;Köln Süd
8003362;de:05315:16201;Köln Volkhovener Weg
8003363;de:05315:11701;Köln West
8003364;de:05315:19101;Köln-Buchforst
8003365;de:05315:16101;Köln-Chorweiler
8003366;de:05315:16301;Köln-Chorweiler Nord
8003367;de:05315:19501;Köln-Dellbrück
8003368;de:05315:11950;Köln Messe/Deutz
8003369;de:05315:19401;Köln-Holweide
8003370;de:05315:17203;Köln Airport-Businesspark
8003371;de:05315:15501;Köln-Longerich
8003372;de:05315:15001;Köln-Nippes
8003373;de:05315:16601;Köln-Worringen
8003374;de:08316:6668;Köndringen
8003375;de:05315:13501;Köln-Müngersdorf Technologiepark
8003376;de:08236:1793;Königsbach(Baden)
8003378;de:08135:1426;Königsbronn
8003379;de:05315:17202;Köln Steinstraße
8003381;de:08128:13927;Königshofen(Baden)
8003382;de:03154:244;Königslutter
8003383;de:05315:13702;Köln-Weiden West
8003385;de:07132:90011;Königsstollen
8003386;de:05382:56401;Königswinter
8003388;de:06634:204385;Körle
8003392;de:05315:11801;Köln Hansaring
8003393;de:09372:1708;Bad Kötzting
8003394;de:07231:40998;Kövenig
8003395;de:05334:3750;Kohlscheid
8003397;de:09187:41772;Kolbermoor
8003398;de:08316:6667;Kollmarsreute
8003399;de:08316:6533;Kollnau
8003400;de:08335:6554;Konstanz
8003401;de:08335:6555;Konstanz-Petershausen
8003402;de:07235:10487;Konz
8003403;de:07235:10501;Konz Mitte
8003404;de:08335:20878;Konstanz-Fürstenberg
8003406;de:06635:205453;Korbach Süd
8003407;de:07235:10533;Kordel
8003408;de:08317:15050;Kork
8003409;de:08118:7603;Korntal
8003410;de:02000:71950;Hamburg Kornweg(Klein Borstel)
8003411;de:08118:1402;Kornwestheim Pbf
8003412;de:05162:23857;Korschenbroich
8003413;de:09372:52551;Kothmaißling
8003414;de:05382:51401;Meckenheim Kottenforst
8003415;;Kottenheim
8003416;de:08335:6556;Konstanz-Wollmatingen
8003420;de:05966:10553;Kraghammer
8003424;de:05970:10554;Kredenbach
8003426;de:05114:21061;Krefeld-Linn
8003427;de:05114:21089;Krefeld-Uerdingen
8003429;de:07336:8028;Kreimbach-Kaulbach
8003430;de:01061:51381;Krempe
8003431;de:01061:51387;Kremperheide
8003432;de:08435:44168;Kressbronn
8003434;de:07235:10425;Kreuz Konz
8003436;de:07131:80005;Kreuzberg(Ahr)
8003438;de:09182:43677;Kreuzstraße
8003440;de:05366:72402;Euskirchen-Kreuzweingarten
8003442;de:06436:2101;Kriftel
8003446;de:09476:75002;Kronach
8003447;de:06434:2252;Kronberg(Taunus)
8003452;de:07134:35411;Kronweiler
8003455;;Kruft
8003457;de:09774:2730;Krumbach(Schwab)
8003460;de:01056:83950;Krupunder
8003461;de:08117:159;Kuchen
8003462;de:05366:72701;Euskirchen-Kuchenheim
8003467;de:06635:209747;Külte-Wetterburg
8003469;de:05754:9040;Künsebeck
8003470;de:05962:3116;Küntrop
8003472;de:09476:18952;Küps
8003474;de:01002:49320;Kiel-Hassee CITTI-PARK
8003476;de:09477:75003;Kulmbach
8003477;de:01002:49316;Kiel-Elmschenhagen
8003478;de:01062:8003478;Kupfermühle
8003479;de:01058:51610;Kronshagen
8003480;de:08216:34763;Kuppenheim
8003481;de:07336:8550;Kusel
8003483;de:09772:6300;Kutzenhausen
8003484;de:07232:20744;Kyllburg
8003485;de:09375:558;Laaber
8003486;de:05970:10560;Bad Laasphe
8003487;de:03241:9830;Hannover Messe/Laatzen
8003488;de:09278:2841;Laberweinting
8003489;de:08226:1711;Ladenburg
8003490;de:09772:7570;Lagerlechfeld
8003491;de:05566:60007;Ibbenbüren-Laggenbeck
8003493;de:05970:11628;Bad Laasphe-Niederlaasphe
8003494;de:08317:12103;Lahr(Schwarzw)
8003495;de:09462:22350;Laineck
8003497;de:07332:1730;Lambrecht(Pfalz)
8003498;de:07338:1745;Lambsheim
8003503;de:06431:1771;Lampertheim
8003504;de:07335:8022;Lampertsmühle-Otterbach
8003506;de:09279:3350;Landau(Isar)
8003507;de:07313:15081;Landau(Pfalz)Süd
8003508;de:07313:8050;Landau(Pfalz)West
8003512;de:09181:511;Landsberg(Lech)
8003514;de:09261:9991;Landshut(Bay)Süd
8003515;de:07335:8123;Landstuhl
8003516;de:10043:8003516;Landsweiler-Reden
8003518;de:02000:80950;Hamburg Landungsbrücken
8003519;de:02000:10953;Hamburg Landwehr
8003520;de:06531:11205;Lang Göns
8003521;de:09276:4982;Langdorf
8003522;de:03153:5536;Langelsheim
8003523;de:06438:2705;Langen(Hess)
8003524;de:08435:44160;Langenargen
8003525;de:08425:2102;Langenau(Württ)
8003526;de:06438:11505;Langen-Flugsicherung
8003528;de:09178:2830;Langenbach(Oberbay)
8003529;de:05158:10337;Velbert-Langenberg
8003532;de:08216:34670;Langenbrand
8003533;de:08215:1862;Bad Schönborn Süd
8003539;de:05158:19505;Langenfeld(Rhld)-Berghausen
8003540;de:05158:19479;Langenfeld(Rhld)
8003541;de:02000:84952;Hamburg-Langenfelde
8003542;de:03241:9898;Langenhagen Pferdemarkt
8003543;de:07143:4873;Langenhahn
8003544;de:01054:53380;Langenhorn(Schlesw)
8003545;de:03241:6631;Langenhagen Mitte
8003548;de:09677:75202;Langenprozelten
8003550;de:06435:11061;Langenselbold
8003551;de:09780:703;Langenwang(Schwab)
8003552;de:09573:5050;Langenzenn
8003553;de:05358:4566;Langerwehe
8003554;de:09577:16720;Langlau
8003558;de:06531:11140;Langsdorf(Oberhess)
8003559;de:06432:11236;Babenhausen Langstadt
8003560;de:09772:4200;Langweid(Lech)
8003562;de:08337:6578;Lauchringen West
8003563;de:03454:8132;Lathen
8003567;de:09573:5039;Laubendorf
8003568;de:07133:8184;Laubenheim(Nahe)
8003569;de:08136:4817;Lauchheim
8003571;de:08226:1825;Laudenbach(Bergstr)
8003572;de:08128:13250;Laudenbach(Württ)
8003573;de:09676:99308;Laudenbach am Main
8003576;de:03357:53790;Lauenbrück
8003577;de:01053:8003577;Lauenburg(Elbe)
8003578;de:03255:53845;Lauenförde-Beverungen
8003580;de:09574:7000;Lauf(links Pegnitz)
8003581;de:09574:7050;Lauf(rechts Pegnitz)
8003582;de:09671:2058;Laufach
8003584;de:09172:42314;Laufen(Oberbay)
8003585;de:08337:6643;Laufenburg(Baden)
8003586;de:08337:6571;Laufenburg(Baden)Ost
8003587;de:09574:7040;Lauf West
8003588;de:08125:1438;Lauffen(Neckar)
8003589;de:09773:5200;Lauingen
8003591;de:08426:6350;Laupheim Stadt
8003592;de:08426:6321;Laupheim West
8003593;de:07141:11096;Laurenburg(Lahn)
8003594;de:08317:14211;Lautenbach(Baden)
8003605;de:06433:6801;Riedstadt-Wolfskehlen
8003608;de:05554:17491;Legden
8003609;de:08317:12475;Legelshurst
8003611;;Lehmen
8003612;de:06531:11184;Lehnheim
8003616;de:05378:33101;Leichlingen
8003617;de:03151:997;Leiferde(b Gifhorn)
8003621;de:05970:10568;Leimstruth
8003622;de:08116:175;Leinfelden
8003623;de:08125:7401;Leingarten
8003624;de:08125:7404;Leingarten West
8003627;de:09774:2942;Leipheim
8003628;de:03354:54758;Leitstade
8003630;de:05562:4092;Lembeck
8003632;de:03251:54785;Lemförde
8003633;de:05766:2500;Lemgo
8003634;de:05766:20016;Lemgo-Lüttfeld
8003635;de:03241:5860;Lemmie
8003638;de:05962:2062;Lendringsen
8003639;de:09777:9011;Lengenwang
8003640;de:05566:14087;Lengerich(Westf)
8003641;de:06432:11230;Otzberg Lengfeld
8003643;de:09173:4530;Lenggries
8003644;de:03152:54995;Lenglern
8003649;de:01055:55125;Lensahn
8003652;de:08115:7301;Leonberg
8003655;de:05766:3424;Leopoldstal
8003656;de:03454:55264;Leschede
8003657;de:05962:5999;Letmathe Dechenhöhle
8003658;de:05558:19113;Lette(Kr Coesfeld)
8003659;de:03241:4581;Letter
8003660;de:07138:10137;Leubsdorf(Rhein)
8003663;de:09777:9012;Leuterschach
8003665;de:07138:12964;Leutesdorf(Rhein)
8003668;de:05316:22201;Leverkusen-Küppersteg
8003669;de:05316:21201;Leverkusen-Schlebusch
8003671;de:05362:86301;Erftstadt
8003672;de:05316:21301;Leverkusen-Rheindorf
8003673;de:06531:11139;Lich(Oberhess)
8003674;de:06531:11178;Gießen Licher Str
8003676;de:09276:10969;Lichtenthal
8003680;de:06533:11504;Limburg Süd
8003681;de:06435:11153;Lieblos
8003684;de:10045:8003684;Limbach(b Homburg,Saar)
8003687;de:07338:1917;Limburgerhof
8003690;de:08226:574;Lindach
8003692;de:09776:9013;Lindau-Aeschach
8003696;de:06533:11125;Lindenholzhausen
8003697;de:05370:3272;Lindern
8003698;de:06440:6502;Altenstadt-Lindheim
8003699;de:03257:398;Lindhorst(Schaumb-Lippe)
8003700;de:03358:55895;Lindwedel
8003701;de:03454:8910;Lingen(Ems)
8003702;de:07334:35001;Lingenfeld
8003705;de:03256:56145;Linsburg
8003708;de:07138:20037;Linz(Rhein)
8003711;de:06632:209637;Lispenhausen
8003713;de:07233:7333;Lissendorf
8003715;de:05966:10582;Listerscheid
8003716;de:05970:10583;Kreuztal-Littfeld
8003720;de:09184:2580;Lochham
8003721;de:08317:14380;Löcherberg
8003722;de:03152:57306;Lödingsen
8003723;;Löf
8003724;de:08315:6543;Löffingen
8003726;de:06533:11119;Löhnberg
8003729;de:08336:6600;Lörrach Hbf
8003730;de:08336:6635;Lörrach-Stetten
8003731;de:06431:891;Lörzenbach-Fahrenbach
8003732;de:05315:13701;Lövenich
8003733;de:08435:32005;Löwental
8003734;de:09576:8010;Lohgarten-Roth
8003735;de:09184:2020;Lohhof
8003736;de:08336:3593;Lörrach Dammstraße
8003737;de:08336:3603;Lörrach Museum/Burghof
8003738;de:03460:56546;Lohne(Oldb)
8003739;de:07336:8033;Lohnweiler
8003740;de:09677:29037;Lohr Bahnhof
8003743;de:08336:6650;Lörrach Schwarzwaldstraße
8003748;de:08425:2510;Lonsee
8003749;de:09778:2931;Loppenhausen
8003751;de:06439:11036;Lorch(Rhein)
8003752;de:08136:7005;Lorch(Württ)
8003753;de:06439:11037;Lorchhausen
8003754;de:06436:4101;Lorsbach
8003755;de:06431:2005;Lorsch
8003758;de:08237:9602;Loßburg-Rodt
8003759;de:07314:2019;Ludwigshafen(Rhein) Mitte
8003760;de:03352:56855;Loxstedt
8003762;de:09574:7250;Ludersheim
8003763;de:09477:75004;Ludwigschorgast
8003764;de:08335:6557;Ludwigshafen(Bodensee)
8003765;de:07314:2127;Ludwigshafen-Mundenheim
8003766;de:07314:2148;Ludwigshafen-Oggersheim
8003767;de:07314:2189;Ludwigshafen-Rheingönheim
8003768;de:09574:7740;Ludwigshöhe
8003770;de:09476:15530;Ludwigsstadt
8003771;de:09276:10549;Ludwigsthal
8003772;de:05770:1850;Lübbecke(Westf)
8003773;de:03356:57655;Lübberstedt
8003774;de:01003:58008;Lübeck St Jürgen
8003776;de:01003:58094;Lübeck-Kücknitz
8003777;de:01003:58098;Lübeck-Travemünde Hafen
8003778;de:01003:58104;Lübeck-Travemünde Strand
8003780;de:05762:9032;Lüchtringen
8003781;de:01003:57774;Lübeck Flughafen
8003782;de:05962:6;Lüdenscheid
8003783;de:05558:15617;Lüdinghausen
8003784;de:05766:2354;Lügde
8003785;de:01003:57832;Lübeck Hochschulstadtteil
8003786;de:01003:58093;Lübeck-Dänischburg IKEA
8003788;de:05978:11217;Lünern
8003790;de:06631:11067;Lütter
8003791;de:05970:10893;Lützel
8003792;de:08226:4081;Weinheim-Lützelsachsen
8003794;de:09374:80494;Luhe
8003795;de:09374:80495;Luhe-Wildenau
8003796;de:10041:8003796;Luisenthal(Saar)
8003798;de:01051:57124;Lunden
8003799;de:03352:57131;Lunestedt
8003800;de:03460:57169;Lutten
8003804;de:05558:35257;Lutum
8003807;de:08115:3196;Magstadt
8003808;de:08115:3198;Maichingen
8003809;de:07337:8300;Maikammer-Kirrweiler
8003810;de:09671:99137;Mainaschaff
8003813;de:09477:3660;Mainleus
8003814;de:09478:27550;Mainroth
8003815;de:07315:32003;Mainz Nord
8003816;de:07315:8018;Mainz Römisches Theater
8003817;de:07315:8011;Mainz-Gonsenheim
8003818;de:06433:6901;Mainz-Gustavsburg
8003819;de:07315:8181;Mainz-Laubenheim
8003820;de:07315:8010;Mainz-Marienborn
8003821;de:07315:8195;Mainz-Mombach
8003824;de:09179:6140;Maisach
8003828;de:09179:6150;Malching(Oberbay)
8003829;de:01055:5261;Bad Malente-Gremsmühlen
8003830;de:09278:3520;Mallersdorf
8003831;de:08115:1301;Malmsheim
8003832;de:08215:8306;Malsch
8003833;de:08215:8301;Malsch Süd
8003834;de:08115:3197;Maichingen Nord
8003836;de:06635:205076;Mandern
8003839;de:09471:20990;Manndorf
8003841;de:08222:2641;Mannheim ARENA/Maimarkt
8003842;de:08222:2334;Mannheim-Friedrichsfeld Süd
8003843;de:08222:2356;Mannheim-Käfertal
8003844;de:08222:2481;Mannheim-Neckarau
8003845;de:08222:2525;Mannheim-Rheinau
8003847;de:08222:2586;Mannheim-Seckenheim
8003848;de:08222:2615;Mannheim-Waldhof
8003850;de:08435:4505;Friedrichshafen-Manzell
8003851;de:08415:28724;Marbach-Grafeneck
8003853;de:08118:7503;Marbach(Neckar)
8003854;de:08326:6744;Marbach West(Villingen-Schwenningen)
8003855;de:05554:12976;Marbeck-Heiden
8003856;de:06534:11323;Marburg Süd
8003857;de:08326:6752;Marbach Ost (Villingen-Schwenningen)
8003859;de:09780:9014;Maria Rain
8003860;de:05554:16643;Maria Veen
8003866;de:03452:59253;Marienhafe
8003871;de:08435:4646;Markdorf(Baden)
8003872;de:08335:6558;Markelfingen
8003873;de:08128:12144;Markelsheim
8003876;de:09575:14550;Markt Bibart
8003877;de:09777:9015;Marktoberdorf Schule
8003878;de:09575:14600;Markt Erlbach
8003879;de:09175:3970;Markt Schwaben
8003881;de:09675:29593;Marktbreit
8003883;de:09171:1335;Marktl
8003884;de:09479:9368;Marktleuthen
8003885;de:09777:1100;Marktoberdorf
8003887;de:09477:5189;Marktschorgast
8003888;de:05562:3224;Marl Mitte
8003890;de:05562:4778;Marl-Hamm
8003891;de:05562:3703;Marl-Sinsen
8003893;de:07333:5451;Marnheim
8003896;de:05958:11467;Marsberg
8003897;de:08436:1235;Marstetten-Aitrach
8003898;de:09475:80496;Martinlamitz
8003899;de:07133:30582;Martinstein
8003901;de:09780:9016;Martinszell(Allgäu)
8003903;de:09475:80500;Marxgrün
8003905;de:09178:2820;Marzling
8003906;de:03353:8003906;Maschen
8003909;de:05978:17977;Massen
8003910;de:09277:6130;Massing
8003911;de:07334:1724;Maximiliansau-Im Rüsten
8003912;de:09189:90006;Matzing
8003913;de:08119:7601;Maubach
8003915;de:08226:2800;Mauer(b Heidelberg)
8003916;de:05913:831;Dortmund-Körne West
8003918;de:08236:2293;Maulbronn Stadt/Kloster
8003920;de:08336:6602;Maulburg
8003921;de:09375:560;Mausheim
8003922;de:09376:122;Maxhütte-Haidhof
8003923;de:07334:1721;Maximiliansau Eisenbahnstraße
8003924;;Mayen West
8003925;de:05978:6054;Unna West
8003926;de:07131:80334;Mayschoß
8003927;de:05366:75101;Mechernich
8003929;de:03353:8003929;Meckelfeld
8003930;de:08435:4203;Meckenbeuren
8003931;de:05382:51101;Meckenheim(Bz Köln)
8003932;de:08226:2835;Meckesheim
8003936;de:05913:629;Dortmund-Wickede West
8003937;de:05382:51402;Meckenheim Industriepark
8003938;de:09473:15133;Meeder
8003939;de:05966:10605;Lennestadt-Meggen
8003943;de:05170:37030;Mehrhoog
8003946;de:05913:66;Dortmund West
8003947;de:03151:857;Meine
8003949;de:03151:2451;Meinersen
8003950;de:05962:2630;Meinerzhagen
8003952;de:09772:4300;Meitingen
8003953;de:06440:11486;Melbach
8003954;de:01051:60319;Meldorf
8003956;de:03459:60340;Melle
8003957;de:03241:6864;Mellendorf
8003959;de:09673:27316;Mellrichstadt Bf
8003960;de:01058:60431;Melsdorf
8003961;de:06634:204813;Melsungen
8003965;de:05962:6058;Menden(Sauerland)Süd
8003966;de:05382:55901;Menden(Rheinl)
8003967;de:05962:2003;Menden(Sauerland)
