ASS_NR,VRS_NR,GlobalID/IFOPT,H_Name,H_Provgem,H_ProvOrt,H_KOORX,H_KOORY
4575,45379,de:05374:45379,H?mel,N?mbrecht,Altenn?mbrecht,2610071,5640061
4576,58887,de:05382:58887,Oberdreisbachh?he,Much,Mitte,2601641,5641813
4577,58937,de:05382:58937,"Niederbohnrath Abzw,",Much,Marienfeld,2602406,5642708
4578,58945,de:05382:58945,Br?l,Much,Marienfeld,2602634,5638907
4579,58946,de:05382:58946,Ortsiefen,Much,Marienfeld,2602312,5640138
4581,58955,de:05382:58955,Ne?hoven,Much,Marienfeld,2601614,5638748
4582,58956,de:05382:58956,Werschberg,Much,Marienfeld,2600937,5637636
4583,58957,de:05382:58957,Reinshagen,Much,Marienfeld,2600003,5637668
4584,58979,de:05382:58979,Herfterath,Much,Marienfeld,2603811,5642245
4585,46181,de:05374:46181,Wiedenhof,Waldbr?l,Mitte,2613987,5639014
4586,46179,de:05374:46179,Pochestr.,Waldbr?l,Mitte,2614544,5638556
4587,58980,de:05382:58980,H?ndekausen Denkmal,Much,Wellerscheid,2602450,5644540
4588,57356,de:05382:57356,Am Ahrenbach,HENNEF,Stein,2595672,5626349
4589,58989,de:05382:58989,Erlen,Much,Marienfeld,2601070,5638799
4590,45146,de:05374:45146,Engelsstift,N?mbrecht,Mitte,2608539,5641812
4591,45351,de:05374:45351,Oedinghausen,N?mbrecht,Altenn?mbrecht,2609749,5641862
4592,45352,de:05374:45352,Distelkamp Abzw.,N?mbrecht,Mitte,2609981,5642126
4593,45353,de:05374:45353,Malzhagen,N?mbrecht,Mitte,2610999,5641928
4594,58990,de:05382:58990,T?schenbonnen Abzw.,Much,Marienfeld,2600985,5635959
4595,45355,de:05374:45355,Drinsahl Abzw.,N?mbrecht,Winterborn,2611694,5642058
4596,45438,de:05374:45438,Gr?tzenberg,N?mbrecht,Winterborn,2612062,5642512
4597,45437,de:05374:45437,Winterborn,N?mbrecht,Winterborn,2611545,5643292
4598,45436,de:05374:45436,Oberbreidenbach Abzw.,N?mbrecht,Winterborn,2611222,5643699
4599,45440,de:05374:45440,Oberbreidenbach,N?mbrecht,Winterborn,2612595,5644404
4600,45441,de:05374:45441,Auf der Hardt,N?mbrecht,Winterborn,2612936,5644734
4601,46537,de:05374:46537,Gr?nenbach,Waldbr?l,Br?l,2613930,5644139
4602,46538,de:05374:46538,R?lefeld,Waldbr?l,Br?l,2614623,5643832
4603,46539,de:05374:46539,Dickhausen,Waldbr?l,Br?l,2614437,5643245
4604,46540,de:05374:46540,Thierseifen/Br?l,Waldbr?l,Br?l,2614454,5641736
4606,46543,de:05374:46543,Wilkenroth,Waldbr?l,Br?l,2615336,5642001
4607,46151,de:05374:46151,Diezenkausen,Waldbr?l,Mitte,2614496,5640939
4608,46541,de:05374:46541,Br?l,Waldbr?l,Br?l,2614229,5641729
4609,45439,de:05374:45439,Niederbr?l,N?mbrecht,Winterborn,2612927,5642055
4610,45435,de:05374:45435,Gaderoth,N?mbrecht,Bierenbachtal,2610961,5644179
4611,45434,de:05374:45434,Niederbreunfeld,N?mbrecht,Bierenbachtal,2609968,5643831
4612,45136,de:05374:45136,Schlo? Homburg,N?mbrecht,Mitte,2608337,5643320
4613,45151,de:05374:45151,Papierm?hle,N?mbrecht,Mitte,2606791,5643338
4614,45233,de:05374:45233,Gerhardsiefen Abzw.,N?mbrecht,Marienberghausen,2606968,5643832
4615,45232,de:05374:45232,Elsenroth,N?mbrecht,Marienberghausen,2607287,5645211
4616,45231,de:05374:45231,J?gerhof,N?mbrecht,Elsenroth,2607101,5645422
4617,45862,de:05374:45862,Steinacker,Wiehl,Bielstein,2606799,5645649
4618,45861,de:05374:45861,B?rnhausen Abzw.,Wiehl,Bielstein,2606457,5646303
4619,45860,de:05374:45860,Kampf,Wiehl,Bielstein,2606407,5646679
4620,45859,de:05374:45859,M?hlen,Wiehl,Bielstein,2606270,5647162
4621,45858,de:05374:45858,Zum Bechwirt,Wiehl,Bielstein,2605724,5647818
4622,45857,de:05374:45857,Damte Abzw.,Wiehl,Bielstein,2605644,5648194
4623,45856,de:05374:45856,Hindenburgstr.,Wiehl,Bielstein,2605720,5648491
4624,45251,de:05374:45251,Erlinghauser Br?cke,N?mbrecht,Marienberghausen,2605906,5643083
4625,45250,de:05374:45250,Guxm?hlen Abzw.,N?mbrecht,Marienberghausen,2605521,5642603
4626,45249,de:05374:45249,Gr?nthal,N?mbrecht,Marienberghausen,2604958,5642132
4627,45248,de:05374:45248,Sch?nthal Abzw.,N?mbrecht,Marienberghausen,2604137,5641990
4628,45246,de:05374:45246,Sch?nthal/Herfterath,N?mbrecht,Marienberghausen,2603825,5642046
4629,45245,de:05374:45245,Marienberghausen Ort,N?mbrecht,Marienberghausen,2605177,5643761
4630,45236,de:05374:45236,L?he Abzw.,N?mbrecht,Marienberghausen,2605491,5644615
4631,45235,de:05374:45235,Fahlenbruch,N?mbrecht,Marienberghausen,2606427,5644950
4632,45881,de:05374:45881,Gro?fischbach,Wiehl,Mitte,2607781,5646435
4633,45247,de:05374:45247,M?llerhof,N?mbrecht,Friedenthal,2603375,5641035
4634,58941,de:05382:58941,Bruchhausen,Much,Marienfeld,2602854,5639187
4635,59435,de:05382:59435,Beiert Ort,Ruppichteroth,Winterscheid,2596760,5633782
4636,45552,de:05374:45552,Schulstr.,Wiehl,Mitte,2608922,5647772
4637,45553,de:05374:45553,W?lfringhausen Altenheim,Wiehl,Mitte,2608914,5648168
4638,45741,de:05374:45741,M?hlhausen,Wiehl,M?hlhausen,2609302,5648471
4639,45742,de:05374:45742,Alpe,Wiehl,M?hlhausen,2610345,5648616
4640,45743,de:05374:45743,Koppelweide,Wiehl,M?hlhausen,2611311,5649400
4641,45744,de:05374:45744,Alperm?hle,Wiehl,M?hlhausen,2611658,5649988
4642,45746,de:05374:45746,Morkep?tz,Wiehl,M?hlhausen,2609102,5649108
4643,45747,de:05374:45747,Bomig Kreuzung,Wiehl,Bomig,2607631,5649610
4644,59448,de:05382:59448,Winterscheid Tennisanlage,Ruppichteroth,Winterscheid,2597425,5632388
4645,45750,de:05374:45750,Bomig Sparkasse,Wiehl,Bomig,2607833,5649933
4646,45749,de:05374:45749,Fritz-Kotz-Str.,Wiehl,Bomig,2607554,5649328
4647,48555,de:05374:48555,Heinrich-Heine-Str.,Gummersbach,Dieringhausen,2608114,5650224
4648,48554,de:05374:48554,Hambaumsiedlung,Gummersbach,Dieringhausen,2608163,5650423
4649,45361,de:05374:45361,Oberelben,N?mbrecht,Altenn?mbrecht,2606693,5640659
4650,45368,de:05374:45368,Alsbach,N?mbrecht,Niederbreidenbach,2604754,5640264
4651,45367,de:05374:45367,Niederbreidenbach,N?mbrecht,Niederbreidenbach,2604489,5639905
4652,45366,de:05374:45366,Stranzenbach Abzw.,N?mbrecht,Niederbreidenbach,2603397,5639330
4653,45244,de:05374:45244,Oberstaffelbach,N?mbrecht,Marienberghausen,2604443,5644871
4654,45241,de:05374:45241,Oberbech Abzw.,N?mbrecht,Marienberghausen,2603677,5645438
4655,59651,de:05382:59651,Mucher Str.,Ruppichteroth,Mitte,2604381,5635569
4656,59449,de:05382:59449,Fu?hollen,Ruppichteroth,Winterscheid,2598217,5630963
4657,59663,de:05382:59663,Hambuchen,Ruppichteroth,Mitte,2603200,5636354
4658,59664,de:05382:59664,Retscheroth,Ruppichteroth,Mitte,2602156,5636748
4659,58954,de:05382:58954,H?fferhof,Much,Marienfeld,2601518,5636813
4660,58953,de:05382:58953,Bech,Much,Marienfeld,2600701,5637833
4661,58952,de:05382:58952,Engeld Abzw.,Much,Marienfeld,2600726,5638672
4663,58931,de:05382:58931,Marienfeld Post,Much,Marienfeld,2600966,5639960
4664,58653,de:05382:58653,Wersch,Much,Mitte,2600356,5640788
4665,31457,de:05378:31457,Talblick,Bergisch Gladbach,Herkenrath,2583384,5651320
4666,58651,de:05382:58651,Much Schwimmbad,Much,Mitte,2599391,5641929
4667,58933,de:05382:58933,Marienfeld Kirche,Much,Marienfeld,2601549,5639930
4668,59653,de:05382:59653,Obersaurenbach Ort,Ruppichteroth,Mitte,2603842,5636774
4669,59654,de:05382:59654,Hodgeroth,Ruppichteroth,Mitte,2604095,5637750
4670,59667,de:05382:59667,B?lkum,Ruppichteroth,Mitte,2603549,5638500
4671,93955,de:05122:13776,Buckert,Solingen,Wald,2573232,5673738
4674,59458,de:05382:59458,Schmitzd?rfgen Ort,Ruppichteroth,Winterscheid,2599527,5631036
4675,59473,de:05382:59473,Honscheid,Ruppichteroth,Winterscheid,2597357,5629244
4676,58942,de:05382:58942,Br?l Abzw.,Much,Marienfeld,2602474,5638762
4677,58934,de:05382:58934,Niederdreisbach,Much,Marienfeld,2602021,5640875
4678,58935,de:05382:58935,Oberdreisbach,Much,Marienfeld,2602406,5641622
4679,58936,de:05382:58936,Niederbohnrath,Much,Marienfeld,2602354,5642583
4680,58641,de:05382:58641,Wahnbachtalstr.,Much,Mitte,2599264,5641896
4681,59647,de:05382:59647,Ennenbach,Ruppichteroth,Mitte,2605197,5634017
4682,93555,de:05122:13962,Burg Schule,Solingen,Burg,2580236,5667329
4683,93556,de:05122:13674,Burg Seilbahn,Solingen,Burg,2580350,5667450
4684,93547,de:05122:13766,Burger H?he,Solingen,Burg,2579619,5667500
4685,93819,de:05120:12026,Burger Str.,Remscheid,Ehringhausen,2582755,5670273
4686,93982,de:05122:13709,Buscher Feld,Solingen,Gr?frath,2575818,5673560
4687,59764,de:05382:59764,Siegtalstr.,Windeck,Herchen,2606798,5628455
4688,59701,de:05382:59701,Herchen Bf,Windeck,Herchen,2607387,5627252
4689,46651,de:05374:46651,Wallerhausen,Morsbach,Lichtenberg,2618004,5639044
4690,46652,de:05374:46652,Berghausen,Morsbach,Lichtenberg,2617586,5637811
4691,46653,de:05374:46653,Rolshagen,Morsbach,Lichtenberg,2618070,5637930
4692,46853,de:05374:46853,Herbertshagen Abzw.,Morsbach,Mitte,2618833,5637731
4693,46942,de:05374:46942,Appenhagen,Morsbach,Holpe,2618905,5636258
4694,46940,de:05374:46940,Steimelhagen,Morsbach,Holpe,2618819,5634943
4695,46932,de:05374:46932,Volperhausen,Morsbach,Holpe,2619865,5635077
4696,46931,de:05374:46931,Katzenbach Abzw.,Morsbach,Holpe,2620211,5635637
4697,46845,de:05374:46845,Eugenienthal,Morsbach,Mitte,2620241,5636264
4698,46852,de:05374:46852,Herbertshagen,Morsbach,Mitte,2619137,5637382
4699,46851,de:05374:46851,Flockenberg,Morsbach,Mitte,2619860,5637013
4700,46844,de:05374:46844,Rhein,Morsbach,Mitte,2620249,5636903
4701,46843,de:05374:46843,Bitze,Morsbach,Mitte,2620291,5637288
4702,46941,de:05374:46941,Appenhagen Abzw.,Morsbach,Holpe,2618898,5635583
4703,46731,de:05374:46731,Birken,Morsbach,Wendershagen,2621802,5639784
4704,46732,de:05374:46732,Niederellingen,Morsbach,Wendershagen,2622121,5640721
4705,46733,de:05374:46733,Oberellingen,Morsbach,Wendershagen,2622222,5641196
4706,46735,de:05374:46735,Korseifen,Morsbach,Wendershagen,2623039,5641746
4707,46734,de:05374:46734,Wendershagen,Morsbach,Wendershagen,2622081,5642407
4708,46636,de:05374:46636,?berasbach,Morsbach,Lichtenberg,2618858,5641854
4709,46637,de:05374:46637,Niederasbach/Oberasbach Abzw.,Morsbach,Lichtenberg,2618516,5642219
4710,46638,de:05374:46638,Niederasbach,Morsbach,Lichtenberg,2618706,5642458
4711,93622,de:05120:12020,B?kerh?he,Remscheid,Hohenhagen,2586174,5672437
4712,46639,de:05374:46639,Oberasbach,Morsbach,Lichtenberg,2619395,5642664
4713,59475,de:05382:59475,Winterscheiderbr?l,Ruppichteroth,Winterscheid,2595768,5632484
4714,59537,de:05382:59537,Etzenbacher Weg,Ruppichteroth,Sch?nenberg,2600870,5635434
4715,59538,de:05382:59538,B?chel Ort,Ruppichteroth,Sch?nenberg,2598947,5634620
4716,59571,de:05382:59571,Broscheid,Ruppichteroth,Sch?nenberg,2597602,5635483
4717,59572,de:05382:59572,Damm,Ruppichteroth,Sch?nenberg,2600774,5635872
4718,59573,de:05382:59573,Felderhof,Ruppichteroth,Sch?nenberg,2599364,5634747
4719,59901,de:05382:59901,Au (Sieg) Bf,Windeck,Au,2616895,5627790
4720,59933,de:05382:59933,Wiedenhof,WINDECK,Imhausen,2615126,5628246
4721,59936,de:05382:59936,Eich,Windeck,Rosbach,2614770,5628826
4722,59937,de:05382:59937,Eulenbruch,Windeck,Rosbach,2614531,5629372
4723,59902,de:05382:59902,Rosbach Bf,Windeck,Rosbach,2613461,5630269
4724,59942,de:05382:59942,Rolandseck,Windeck,Rosbach,2613382,5630659
4725,59943,de:05382:59943,Kleehahn,Windeck,Rosbach,2613510,5631270
4726,59944,de:05382:59944,Gierzhagen Abzw.,Windeck,Schladern,2613458,5631620
4727,59945,de:05382:59945,Pr?sidentenbr?cke,Windeck,Schladern,2612980,5631939
4728,59801,de:05382:59801,Schladern Bf,Windeck,Schladern,2612274,5631382
4729,93380,de:05122:13038,B?rkhaus,Solingen,Aufderh?he,2570454,5668308
4730,46336,de:05374:46336,H?hnrather Br?cke,Waldbr?l,Spurkenbach,2614350,5639010
4731,93421,de:05122:13758,B?lowstr.,Solingen,Solingen,2576718,5670379
4732,93799,de:05120:12070,Carl-Klein-Str.,Remscheid,Hasenberg,2588847,5672931
4733,46333,de:05374:46333,Spurkenbach,Waldbr?l,Spurkenbach,2612394,5635469
4734,46332,de:05374:46332,Grunewald,Waldbr?l,Spurkenbach,2612302,5636390
4735,46331,de:05374:46331,Krahwinkel Abzw.,Waldbr?l,Spurkenbach,2612715,5636897
4736,46172,de:05374:46172,B?scherhof,Waldbr?l,Mitte,2613555,5638037
4737,46171,de:05374:46171,Schladerner Str.,Waldbr?l,Mitte,2613564,5638717
4738,59948,de:05382:59948,Gierzhagen,Windeck,Schladern,2613770,5632444
4739,59949,de:05382:59949,Rommen,Windeck,Schladern,2613423,5633550
4740,46347,de:05374:46347,Sch?nenbach,Waldbr?l,Sch?nenbach,2612833,5634963
4741,46346,de:05374:46346,Seifen Abzw.,Waldbr?l,Sch?nenbach,2612867,5635433
4742,46344,de:05374:46344,Wies,Waldbr?l,Spurkenbach,2613799,5635330
4743,46343,de:05374:46343,Helten,Waldbr?l,Spurkenbach,2614050,5635708
4744,46342,de:05374:46342,Wilhelmsm?hle,Waldbr?l,Spurkenbach,2614879,5636826
4745,46341,de:05374:46341,Hufen,Waldbr?l,Spurkenbach,2615131,5637482
4746,46183,de:05374:46183,Wilhelmsthal,Waldbr?l,Mitte,2614822,5638312
4747,59951,de:05382:59951,Sieg,Windeck,Rosbach,2613926,5630087
4748,59953,de:05382:59953,R?ddel Abzw.,Windeck,Rosbach,2613793,5629354
4749,59954,de:05382:59954,Obernau,Windeck,Rosbach,2613717,5628958
4750,59574,de:05382:59574,J?nkersfeld,Ruppichteroth,Sch?nenberg,2600575,5635390
4751,59956,de:05382:59956,Roth,Windeck,Rosbach,2613278,5629345
4752,59957,de:05382:59957,Roth Siedlung,Windeck,Rosbach,2612858,5629794
4753,59731,de:05382:59731,Locksiefen,Windeck,Leuscheid,2611693,5628493
4754,59732,de:05382:59732,Saal,Windeck,Leuscheid,2610566,5628458
4755,59575,de:05382:59575,Reiferscheid,Ruppichteroth,Sch?nenberg,2597903,5634866
4756,59734,de:05382:59734,Leuscheid Friedhof,Windeck,Leuscheid,2610137,5626784
4757,59735,de:05382:59735,Leuscheid Markt,Windeck,Leuscheid,2610148,5627003
4758,59958,de:05382:59958,Lindenp?tz,Windeck,Rosbach,2612878,5630401
4759,59959,de:05382:59959,Mauel,Windeck,Schladern,2612930,5631019
4760,46452,de:05374:46452,L?tzingen Abzw.,Waldbr?l,Hermesdorf,2615882,5638533
4761,46453,de:05374:46453,Heide/Bruchhausen Abzw.,Waldbr?l,Hermesdorf,2616164,5637958
4762,46361,de:05374:46361,Schn?rringen Abzw.,Waldbr?l,Spurkenbach,2616470,5636534
4763,46951,de:05374:46951,Erblingen Abzw.,Morsbach,Holpe,2616698,5636117
4764,46952,de:05374:46952,Erblingen,Morsbach,Holpe,2616627,5635873
4765,46362,de:05374:46362,Vierbuchen,Waldbr?l,Spurkenbach,2616093,5634553
4766,59975,de:05382:59975,Perseifen,Windeck,Kohlberg,2616343,5633891
4767,59974,de:05382:59974,Kohlberg Eisenstr.,Windeck,Kohlberg,2616806,5633377
4768,59576,de:05382:59576,Thilove,Ruppichteroth,Sch?nenberg,2598208,5635372
4769,59963,de:05382:59963,Silberhardt,Windeck,Kohlberg,2615667,5633151
4770,59962,de:05382:59962,?ttershagen,Windeck,Kohlberg,2615343,5632858
4771,59961,de:05382:59961,Langenberg,Windeck,Kohlberg,2614729,5632176
4772,59973,de:05382:59973,W?ldchen,Windeck,Kohlberg,2617218,5632609
4773,59972,de:05382:59972,Distelhausen,Windeck,Kohlberg,2617052,5632095
4774,59971,de:05382:59971,Bellingen Abzw.,Windeck,Hurst,2617159,5631653
4775,59970,de:05382:59970,Halscheid,Windeck,Hurst,2617486,5630490
4776,59969,de:05382:59969,Altenhof,Windeck,Hurst,2616476,5630584
4777,59968,de:05382:59968,Hurster Hof,Windeck,Hurst,2615758,5629853
4778,59967,de:05382:59967,Hurst,Windeck,Hurst,2615258,5629933
4779,59966,de:05382:59966,Waldkrankenhaus,Windeck,Rosbach,2614471,5630613
4780,59965,de:05382:59965,Wardenbach,Windeck,Rosbach,2613988,5630522
4781,46956,de:05374:46956,?berholz,Morsbach,Holpe,2617458,5633745
4782,46955,de:05374:46955,?lm?hle,Morsbach,Holpe,2618017,5634465
4783,46954,de:05374:46954,Holpe,Morsbach,Holpe,2617854,5635341
4784,93516,de:05122:13749,B?rsenstr.,Solingen,Widdert,2575250,5668192
4785,59577,de:05382:59577,Kammerich,Ruppichteroth,Sch?nenberg,2602450,5634308
4786,93148,de:05158:19643,Carl-Leverkus-Str,Langenfeld,Richrath,2567849,5666441
4787,93860,de:05120:12027,Clarenbach,Remscheid,Haddenbach,2583554,5674470
4789,93865,de:05120:12029,Clemenshammer,Remscheid,Haddenbach,2581331,5674673
4790,46152,de:05374:46152,Drosselweg,Waldbr?l,Mitte,2614341,5640485
4791,46153,de:05374:46153,Waldbr?l Sportplatz,Waldbr?l,Mitte,2614248,5640164
4792,46154,de:05374:46154,Homburger Str.,Waldbr?l,Mitte,2614133,5639788
4793,59578,de:05382:59578,Etzenbach,Ruppichteroth,Sch?nenberg,2601433,5635574
4794,92644,de:05162:20075,Daimlerstr.,Grevenbroich,Hemmerden,2542011,5666057
4795,93494,de:05122:13635,Damaschkestr,Solingen,Solingen,2574468,5671021
4796,92647,de:05162:20074,Dannerhof,Grevenbroich,Hemmerden,2542743,5667832
4797,93415,de:05122:13729,Degenstr.,Solingen,Solingen,2577143,5670716
4798,93948,de:05122:13770,Demmeltrath,Solingen,Wald,2573947,5673102
4799,59579,de:05382:59579,Scheid,Ruppichteroth,Sch?nenberg,2601927,5635329
4800,45340,de:05374:45340,Altenn?mbrecht,N?mbrecht,Altenn?mbrecht,2607924,5640288
4801,45339,de:05374:45339,Harscheid,N?mbrecht,Altenn?mbrecht,2607605,5638808
4802,45338,de:05374:45338,Lindscheider M?hle,N?mbrecht,Altenn?mbrecht,2606548,5637746
4804,45337,de:05374:45337,Geringhauser M?hle Abzw.,N?mbrecht,Altenn?mbrecht,2608320,5639270
4805,45336,de:05374:45336,Langenbach,N?mbrecht,Altenn?mbrecht,2608542,5638393
4806,45335,de:05374:45335,Hilgenfeld,N?mbrecht,Berkenroth,2608840,5637810
4807,45334,de:05374:45334,Berkenroth Schule,N?mbrecht,Berkenroth,2608946,5637476
4809,45362,de:05374:45362,Grunewald,N?mbrecht,Niederbreidenbach,2605644,5639318
4810,45363,de:05374:45363,Stra?e Abzw.,N?mbrecht,Niederbreidenbach,2605395,5638640
4811,45381,de:05374:45381,Stra?e,N?mbrecht,Niederbreidenbach,2605200,5638341
4812,59635,de:05382:59635,Krahwinkel,Ruppichteroth,Mitte,2606729,5635166
4813,45365,de:05374:45365,Stranzenbach,N?mbrecht,Niederbreidenbach,2604224,5639086
4814,45364,de:05374:45364,Mildsiefen,N?mbrecht,Niederbreidenbach,2604897,5639185
4815,93994,de:05122:13847,Spitzwegstr.,Solingen,Wald,2572560,5672193
4816,59636,de:05382:59636,Harth Ort,Ruppichteroth,Mitte,2603370,5634875
4817,59637,de:05382:59637,Velken Ort,Ruppichteroth,Mitte,2606000,5635651
4818,59648,de:05382:59648,Ifang,Ruppichteroth,Mitte,2605246,5634777
4819,59652,de:05382:59652,Obersaurenbach Abzw.,Ruppichteroth,Mitte,2604187,5636816
4820,59681,de:05382:59681,D?rgen,Ruppichteroth,Mitte,2605979,5636957
4821,47852,de:05374:47852,Bettingen Abzw.,Reichshof,Denklingen,2617979,5642219
4822,47851,de:05374:47851,Dreslingen,Reichshof,Denklingen,2617354,5642790
4823,93973,de:05122:13021,Deutsches Klingenmuseum,Solingen,Gr?frath,2574773,5675427
4824,93439,de:05122:13862,Dickenbusch,Solingen,Solingen,2575383,5670655
4825,59931,de:05382:59931,Imhausen Ort,Windeck,Au,2614704,5628250
4826,59682,de:05382:59682,Gie?elbach,Ruppichteroth,Mitte,2602728,5636979
4827,46840,de:05374:46840,Morsbach Schulzentrum,Morsbach,Mitte,2621312,5638286
4828,58642,de:05382:58642,Lo?kittel,Much,Mitte,2599027,5641055
4829,58643,de:05382:58643,Amtsknechtswahn,Much,Mitte,2598914,5640620
4830,58644,de:05382:58644,Leverath,Much,Mitte,2598668,5640041
4831,58645,de:05382:58645,Bennrath,Much,Mitte,2598313,5639772
4832,58646,de:05382:58646,Herrenteich,Much,Mitte,2597818,5639665
4833,58661,de:05382:58661,Kreuzkapelle,Much,Mitte,2597781,5639355
4834,58671,de:05382:58671,Bennrath Ort,Much,Mitte,2598340,5639458
4835,58662,de:05382:58662,Kran?chel,Much,Mitte,2597587,5638891
4836,58663,de:05382:58663,Wohlfahrt,Much,Mitte,2598477,5638553
4837,59683,de:05382:59683,Hove,Ruppichteroth,Mitte,2602500,5635815
4838,58654,de:05382:58654,Walterscheid Abzw.,Much,Mitte,2599175,5640107
4839,93771,de:05120:12030,Diepmannsbacher Str.,Remscheid,Lennep,2587542,5674163
4840,59685,de:05382:59685,Br?ltalhalle,Ruppichteroth,Mitte,2604118,5635765
4841,59686,de:05382:59686,Eichweiher,Ruppichteroth,Mitte,2604073,5635502
4842,57331,de:05382:57331,Lise-Meitner-Str.,Hennef,Dondorf,2592748,5626809
4843,57332,de:05382:57332,Dondorf,Hennef,Dondorf,2593508,5626512
4844,57333,de:05382:57333,Greuelsiefen,Hennef,Dondorf,2594523,5626590
4845,57335,de:05382:57335,Stein,Hennef,Dondorf,2595577,5626391
4846,57336,de:05382:57336,Siegener Str.,Hennef,B?lgenauel,2596983,5627434
4847,59183,de:05382:59183,Bach,Eitorf,Merten,2598990,5626493
4848,59182,de:05382:59182,Happach,Eitorf,Mitte,2598897,5627025
4849,87166,de:05362:87166,M?hnstr.,Kerpen,Mitte,2549024,5637312
4850,59136,de:05382:59136,Eitorf Post,Eitorf,Mitte,2602406,5627192
4851,59139,de:05382:59139,Alte Siegstr.,Eitorf,Mitte,2603112,5627327
4854,59758,de:05382:59758,Unkelm?hle,Windeck,Herchen,2606065,5626763
4855,59760,de:05382:59760,Stromberg Mitte,Windeck,Herchen,2607206,5626046
4856,59841,de:05382:59841,R?cklinger Br?cke,Windeck,Hoppengarten,2606864,5629970
4857,59846,de:05382:59846,Eschenweg,Windeck,Hoppengarten,2607360,5630598
4858,58672,de:05382:58672,Leverath Ort,Much,Mitte,2598480,5640290
4859,59844,de:05382:59844,Kiefernweg,Windeck,Hoppengarten,2607750,5630326
4860,59689,de:05382:59689,Im Bruch,Ruppichteroth,Mitte,2605174,5635666
4861,59802,de:05382:59802,Dattenfeld Bf,Windeck,Dattenfeld,2609020,5631557
4862,59852,de:05382:59852,?bersetziger Str.,Windeck,Dattenfeld,2609870,5631095
4863,59845,de:05382:59845,Hoppengarten,Windeck,Hoppengarten,2607530,5630500
4864,59854,de:05382:59854,Dreisel Ort,Windeck,Dattenfeld,2611189,5629954
4865,59853,de:05382:59853,L?tz Eck,Windeck,Dattenfeld,2610294,5630870
4866,59856,de:05382:59856,Dattenfeld Kreuz,Windeck,Schladern,2610413,5631307
4867,59857,de:05382:59857,Altwindeck,Windeck,Schladern,2610947,5631732
4869,59859,de:05382:59859,Dreisel K23,Windeck,Dattenfeld,2611269,5630288
4870,37842,de:05378:37842,Fischerm?hle,Overath,Marialinden,2595014,5643056
4871,59184,de:05382:59184,Sch?tzenau,Eitorf,Mitte,2599322,5626211
4872,57351,de:05382:57351,Niederscheid,Hennef,S?chterscheid,2599364,5625793
4873,57352,de:05382:57352,Mittelscheid,Hennef,S?chterscheid,2598978,5625379
4874,57353,de:05382:57353,Oberscheid,Hennef,S?chterscheid,2598614,5624962
